2019-10-31 21:33:33.106441,ETHUSDT,181.96,0.89,0.64,0.52,0.52,0.64
2019-10-31 21:34:03.723662,ETHUSDT,181.95,0.89,0.64,0.52,0.52,0.65
2019-10-31 21:34:34.239863,ETHUSDT,181.92,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:35:04.754797,ETHUSDT,181.89,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:35:35.373495,ETHUSDT,181.87,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:36:05.887373,ETHUSDT,181.97,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:36:36.404772,ETHUSDT,181.94,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:37:07.021046,ETHUSDT,181.94,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:37:37.639441,ETHUSDT,181.82,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:38:08.256622,ETHUSDT,181.83,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:38:38.875376,ETHUSDT,181.94,0.91,0.64,0.52,0.53,0.65
2019-10-31 21:39:09.492192,ETHUSDT,182.16,0.91,0.65,0.52,0.53,0.65
2019-10-31 21:39:39.991011,ETHUSDT,182.16,0.9,0.65,0.52,0.53,0.65
2019-10-31 21:40:10.625547,ETHUSDT,182.25,0.9,0.65,0.52,0.53,0.65
2019-10-31 21:40:41.141766,ETHUSDT,182.25,0.9,0.65,0.53,0.53,0.65
2019-10-31 21:41:11.656913,ETHUSDT,182.35,0.9,0.64,0.52,0.53,0.65
2019-10-31 21:41:42.274781,ETHUSDT,182.33,0.9,0.64,0.52,0.53,0.65
2019-10-31 21:42:12.789648,ETHUSDT,182.33,0.9,0.64,0.52,0.53,0.65
2019-10-31 21:42:43.407791,ETHUSDT,182.37,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:43:14.026981,ETHUSDT,182.4,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:43:44.642749,ETHUSDT,182.33,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:44:15.158260,ETHUSDT,182.46,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:44:45.673494,ETHUSDT,182.47,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:45:16.291288,ETHUSDT,182.35,0.9,0.64,0.52,0.52,0.64
2019-10-31 21:45:46.909028,ETHUSDT,182.33,0.9,0.63,0.52,0.52,0.64
2019-10-31 21:46:18.146735,ETHUSDT,182.33,0.9,0.63,0.52,0.52,0.64
2019-10-31 21:46:48.759113,ETHUSDT,182.24,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:47:19.376728,ETHUSDT,182.22,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:47:49.994124,ETHUSDT,182.13,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:48:20.613473,ETHUSDT,182.1,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:48:51.230127,ETHUSDT,181.94,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:49:21.847617,ETHUSDT,181.83,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:49:52.260399,ETHUSDT,181.66,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:50:22.878323,ETHUSDT,181.75,0.89,0.63,0.52,0.52,0.64
2019-10-31 21:50:53.495346,ETHUSDT,181.89,0.89,0.64,0.52,0.52,0.64
2019-10-31 21:51:24.114001,ETHUSDT,181.84,0.9,0.64,0.52,0.52,0.64
2019-10-31 21:51:54.730759,ETHUSDT,181.8,0.9,0.64,0.52,0.52,0.64
2019-10-31 21:52:25.349942,ETHUSDT,181.85,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:52:55.761188,ETHUSDT,181.95,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:53:26.380037,ETHUSDT,181.95,0.9,0.64,0.52,0.52,0.65
2019-10-31 21:53:56.930641,ETHUSDT,182.0,0.91,0.64,0.52,0.52,0.65
2019-10-31 21:54:27.512745,ETHUSDT,181.98,0.91,0.64,0.52,0.52,0.65
2019-10-31 21:54:58.074802,ETHUSDT,181.88,0.91,0.64,0.52,0.52,0.65
2019-10-31 21:55:28.646106,ETHUSDT,181.97,0.91,0.65,0.52,0.52,0.65
2019-10-31 21:55:59.263273,ETHUSDT,181.89,0.91,0.65,0.52,0.52,0.65
2019-10-31 21:56:29.881885,ETHUSDT,181.95,0.91,0.65,0.52,0.52,0.65
2019-10-31 21:57:00.498558,ETHUSDT,181.85,0.91,0.65,0.52,0.52,0.65
2019-10-31 21:57:31.117221,ETHUSDT,181.8,0.91,0.65,0.52,0.52,0.65
2019-10-31 21:58:01.734756,ETHUSDT,181.73,0.91,0.65,0.52,0.52,0.65
